test_pcntl	year2	year3	year4	year5	year6	year7	year8	year9	year10	year11	year12	year13	year14	year15	momrace1	momrace2	mage	mom_grade	momtest	spouse_yn	spouse_age	spouse_grade	csex2	childage	family_size	fincome	cpubid	momid
56	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	34	14	35	1	38	16	0	8	1.60944	2.60241559	449902	4499
15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	35	14	30	1	32	14	0	8	1.38629	2.60241559	1202801	12028
1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	47	15	73	1	46	16	0	11	1.79176	2.603532244	90004	900
96	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	43	16	98	1	44	16	0	7	1.38629	2.604407911	290202	2902
70	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	38	13	32	1	35	12	1	7	1.38629	2.604624585	989901	9899
94	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	40	16	88	1	40	15	1	7	1.60944	2.604667715	60803	608
39	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	40	12	49	1	39	16	1	8	1.60944	2.604667715	361103	3611
61	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	49	12	44	1	47	13	0	7	1.60944	2.604958238	373703	3737
62	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	42	12	48	1	44	14	1	8	1.79176	2.605934694	190503	1905
73	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	42	12	48	1	44	14	1	8	1.79176	2.605934694	190504	1905
66	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	40	19	89	1	41	16	1	8	1.60944	2.607418503	469202	4692
39	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	35	17	58	1	38	13	0	8	1.38629	2.608397662	355802	3558
76	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	35	12	15	1	32	12	1	8	1.60944	2.611657324	516402	5164
71	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	34	13	57	1	33	14	0	9	1.38629	2.611657324	17401	174
53	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	35	16	31	1	40	16	0	9	1.79176	2.611878698	395302	3953
74	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	38	15	82	1	46	19	0	7	1.38629	2.61411163	1137102	11371
77	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	41	15	87	1	40	14	1	7	1.09861	2.615717551	498701	4987
52	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	37	16	93	1	36	20	0	8	1.79176	2.615853635	342903	3429
73	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	39	16	39	1	53	12	1	7	1.60944	2.616468338	922902	9229
94	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	41	16	78	1	43	16	0	6	1.38629	2.616567723	43902	439
71	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	35	13	57	1	35	14	0	6	1.38629	2.617227757	17402	174
88	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	43	18	99	1	46	16	1	7	1.38629	2.617468838	310901	3109
61	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	42	18	61	1	46	12	1	7	1.79176	2.617468838	495404	4954
65	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	44	12	78	1	42	16	0	7	1.94591	2.617468838	288303	2883
15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	36	12	27	1	36	12	1	10	1.38629	2.618047122	287901	2879
88	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	35	11	38	1	29	12	1	6	1.79176	2.618250837	404903	4049
43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	9	42	0	0	0	0	11	1.79176	2.618288502	47801	478
52	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	41	16	56	1	34	13	0	8	1.38629	2.618468339	137401	1374
75	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	41	16	56	1	34	13	1	6	1.38629	2.618468339	137402	1374
66	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	39	16	88	1	43	16	0	7	1.38629	2.619191707	367701	3677
73	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	35	12	71	1	40	12	1	8	1.38629	2.624396349	12802	128
25	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	38	12	8	0	0	0	1	8	1.09861	2.62546132	175801	1758
90	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	38	12	27	1	42	14	1	7	1.94591	2.62546132	249204	2492
71	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	38	12	8	0	0	0	1	6	1.09861	2.62546132	175802	1758
16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	35	13	81	1	35	18	0	8	1.38629	2.625661372	71202	712
45	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	38	16	93	1	45	15	0	7	1.38629	2.625672452	532601	5326
76	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	37	15	70	1	40	13	1	9	1.79176	2.625672452	497305	4973
79	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	38	18	79	1	39	15	1	7	1.38629	2.626646621	422701	4227
77	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	37	17	96	1	37	18	0	7	1.38629	2.626821218	760301	7603
67	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	42	18	82	1	37	18	0	10	1.38629	2.627022601	74301	743
22	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	31	13	77	1	32	12	0	7	1.38629	2.627219672	811302	8113
87	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	28	15	22	1	30	14	1	6	1.60944	2.627219672	999201	9992
54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	35	16	81	1	38	18	0	7	1.38629	2.62755591	396402	3964
66	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	39	5	1	1	40	14	1	8	1.09861	2.628722137	784101	7841
66	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	13	44	1	29	13	0	8	1.38629	2.629102968	1191201	11912
30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	13	44	1	29	13	0	7	1.38629	2.629102968	1191202	11912
32	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	45	10	24	1	36	16	1	10	1.38629	2.629354969	239903	2399
94	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	41	12	31	1	39	12	1	6	1.38629	2.62961933	16102	161
81	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	39	12	55	1	40	14	1	7	1.09861	2.632545332	288701	2887
66	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	30	10	49	1	36	12	1	8	1.38629	2.633845239	432602	4326
51	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	44	16	31	1	47	14	1	8	1.38629	2.633966713	739302	7393
82	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	34	14	62	1	48	14	0	6	1.60944	2.634825834	392103	3921
65	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	35	14	62	1	48	14	1	8	1.60944	2.634825834	392102	3921
77	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	38	15	42	1	40	16	1	8	1.38629	2.635143463	354602	3546
75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	12	21	1	37	12	1	8	.693147	2.636041762	861302	8613
55	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	37	95	72	0	0	0	0	10	.693147	2.636975132	812301	8123
82	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	35	14	23	1	32	16	0	6	1.09861	2.637101148	815301	8153
79	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	34	12	35	1	34	11	0	8	1.38629	2.637101148	579902	5799
82	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	41	20	77	1	42	15	0	8	1.60944	2.637101148	798002	7980
67	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	43	16	80	1	40	12	0	10	1.38629	2.637271466	65002	650
52	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	38	16	65	1	37	18	1	8	1.60944	2.637833811	251503	2515
43	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	44	13	13	1	40	16	0	8	1.38629	2.638571624	758702	7587
84	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	46	14	59	1	42	12	1	10	1.38629	2.638755093	311702	3117
22	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	47	16	30	1	49	16	1	14	1.38629	2.639444414	807802	8078
98	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	39	16	78	1	41	16	1	6	1.38629	2.639605766	43901	439
28	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	41	14	48	1	41	17	0	8	1.38629	2.639898271	191202	1912
69	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	34	16	21	1	33	12	0	8	1.38629	2.640149059	768902	7689
88	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	32	12	51	1	36	14	1	6	1.60944	2.640464898	819303	8193
94	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	43	18	89	1	44	16	0	8	1.60944	2.642161451	228703	2287
99	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	31	15	38	1	37	16	1	6	1.38629	2.642522218	415301	4153
64	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	38	16	92	1	41	16	1	8	1.38629	2.642819481	355101	3551
75	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	38	16	92	1	41	16	0	6	1.38629	2.642819481	355102	3551
92	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	47	14	18	1	46	16	0	7	1.38629	2.645518527	172702	1727
98	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	43	14	84	1	46	16	0	6	1.38629	2.646080607	287702	2877
40	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	38	13	22	1	43	16	0	11	1.60944	2.646080607	315502	3155
71	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	40	17	71	1	39	12	1	9	1.60944	2.647276476	529503	5295
85	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	38	13	35	1	50	14	1	7	1.09861	2.648152827	293801	2938
92	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	40	19	99	1	37	19	0	7	1.38629	2.648967506	391801	3918
78	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	36	16	84	1	35	18	1	6	1.60944	2.649397652	343303	3433
75	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	43	16	72	1	48	18	0	6	1.38629	2.649520638	335203	3352
36	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	40	12	29	1	43	14	0	7	1.60944	2.650153933	800603	8006
66	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	38	17	65	1	39	17	1	7	1.38629	2.650645373	482602	4826
93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	12	16	1	24	12	1	6	1.79176	2.651018326	365501	3655
58	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	38	16	92	1	38	18	0	8	1.38629	2.651169677	482102	4821
68	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	30	17	40	1	30	17	0	8	1.38629	2.651863744	886101	8861
93	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	34	16	61	1	37	16	0	6	1.60944	2.65353698	77503	775
79	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	33	16	61	1	37	16	1	7	1.60944	2.65353698	77501	775
93	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	34	16	61	1	37	16	0	6	1.60944	2.65353698	77502	775
68	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	46	18	42	1	48	16	0	7	1.38629	2.654269333	1030803	10308
97	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	42	18	96	1	50	18	0	7	1.09861	2.656232979	46201	462
56	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	11	6	0	0	0	0	6	1.38629	2.657273845	546504	5465
21	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	11	6	0	0	0	1	7	1.38629	2.657273845	546503	5465
80	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	33	16	67	1	36	16	0	8	1.38629	2.657425514	492801	4928
90	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	40	15	73	1	40	15	0	6	1.79176	2.657746984	90003	900
60	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	41	12	24	1	45	12	0	7	1.09861	2.658251143	555301	5553
88	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	42	13	62	1	42	16	1	8	1.38629	2.658734936	468402	4684
51	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	37	16	98	1	37	16	0	11	1.38629	2.659205154	742601	7426
77	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	39	16	29	1	38	14	1	7	1.38629	2.659574004	993901	9939
88	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	37	11	38	1	31	12	1	6	1.79176	2.659574004	404904	4049
68	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	38	18	84	1	38	16	0	7	1.60944	2.661793761	167501	1675
58	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	35	16	76	1	43	16	1	7	1.09861	2.662901794	102401	1024
97	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	39	13	57	1	40	16	0	8	1.60944	2.663455351	1601	16
58	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	13	16	1	29	16	1	7	1.38629	2.665387497	798102	7981
58	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	44	16	64	1	50	16	0	7	1.38629	2.666259003	188502	1885
60	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	40	13	22	1	45	16	0	11	1.60944	2.666259003	315503	3155
35	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	40	17	72	1	42	14	0	8	1.38629	2.666283315	366302	3663
81	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	39	17	87	1	40	16	0	8	1.60944	2.667255801	5803	58
91	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	40	16	72	1	44	18	1	8	1.38629	2.668281317	335202	3352
83	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	16	90	1	35	12	0	8	1.38629	2.671067167	180801	1808
68	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	28	13	19	0	0	0	1	6	1.60944	2.671300351	83502	835
7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	35	12	37	1	39	12	0	9	1.60944	2.673789105	240702	2407
67	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	38	12	73	1	38	16	0	7	1.38629	2.674401053	91402	914
71	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	39	12	73	1	38	16	1	9	1.38629	2.674401053	91401	914
54	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	47	14	99	1	46	16	0	7	1.60944	2.678909556	6103	61
82	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	10	25	1	32	12	1	8	1.60944	2.679179411	521903	5219
67	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	30	13	13	1	32	11	1	8	1.09861	2.679179411	758701	7587
84	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	42	12	20	1	42	8	0	8	1.60944	2.679569023	688102	6881
94	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	33	12	43	1	44	12	1	6	1.38629	2.680992017	16501	165
87	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	39	17	87	1	39	20	0	7	1.60944	2.681171927	45903	459
87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	37	12	43	1	48	12	1	6	1.60944	2.681552911	16502	165
93	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	39	16	82	1	36	18	1	8	1.38629	2.681552911	1204601	12046
61	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	36	15	50	1	36	14	0	8	1.79176	2.681987599	60402	604
18	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	44	12	11	1	47	12	1	13	1.38629	2.682205276	868002	8680
82	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	33	17	91	1	38	12	1	6	1.38629	2.683165227	229001	2290
61	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	35	16	23	1	36	15	1	8	1.38629	2.684808475	280401	2804
92	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	41	16	81	1	40	20	0	8	1.38629	2.686085942	314502	3145
77	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	15	86	1	34	12	0	8	1.60944	2.687371876	539701	5397
64	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	48	16	88	1	48	16	1	6	1.79176	2.688802427	7804	78
93	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	42	12	34	1	42	12	1	9	1.60944	2.689825523	32203	322
54	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	47	16	92	0	0	0	0	13	.693147	2.69215587	1215301	12153
68	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	32	12	40	1	38	12	0	6	1.60944	2.692208092	1187303	11873
82	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	34	16	92	1	34	16	0	8	1.60944	2.692363827	150201	1502
88	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	34	14	42	1	42	16	0	7	1.60944	2.694255073	938103	9381
77	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	33	16	56	1	35	18	1	7	1.79176	2.695378949	392301	3923
68	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	39	16	63	1	41	17	0	9	1.38629	2.695490313	942101	9421
56	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	32	12	20	1	39	14	1	6	1.94591	2.697599753	1178501	11785
45	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	33	12	14	1	33	12	1	7	1.09861	2.697599753	1218501	12185
82	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	30	14	62	1	44	14	0	8	1.79176	2.697599753	392101	3921
57	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	47	12	53	1	39	18	1	8	1.38629	2.698518851	514201	5142
71	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	36	12	78	1	35	12	0	7	1.38629	2.698825503	288301	2883
84	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	38	12	42	1	39	15	1	6	1.38629	2.698825503	23101	231
89	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	39	18	56	1	40	16	1	7	1.60944	2.698825503	708403	7084
73	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	15	65	1	30	17	1	6	1.09861	2.699428285	615901	6159
51	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	46	12	33	1	47	12	0	14	1.38629	2.699951492	348703	3487
76	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	37	12	52	1	37	13	1	8	1.60944	2.699977894	471403	4714
67	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	34	16	93	1	35	16	0	7	1.94591	2.702294598	15902	159
80	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	34	16	93	1	35	16	0	9	1.94591	2.702294598	15901	159
82	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	43	14	16	1	45	16	0	7	1.38629	2.705504028	596901	5969
29	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	36	12	76	1	36	12	1	9	1.79176	2.707517249	80303	803
87	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	43	16	6	0	0	0	0	6	1.60944	2.709397676	803404	8034
94	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	43	19	67	1	44	20	0	7	1.38629	2.709397676	50101	501
65	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	30	12	43	1	34	13	1	7	1.09861	2.709528324	196001	1960
47	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	38	12	22	1	38	14	0	9	1.38629	2.71002823	530502	5305
88	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	49	17	88	1	46	16	1	7	1.09861	2.710421839	256903	2569
82	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	40	16	64	1	46	16	1	8	1.38629	2.711027731	188501	1885
73	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	42	12	42	1	44	14	0	7	1.94591	2.712779018	25505	255
80	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	36	16	46	1	49	20	1	8	1.94591	2.713641225	379803	3798
71	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	44	12	47	1	48	12	1	7	1.38629	2.715073479	350202	3502
66	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	39	16	72	1	38	16	0	8	1.60944	2.715073479	19202	192
80	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	41	14	65	1	44	20	1	7	1.38629	2.715744275	582102	5821
87	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	28	11	18	1	33	13	1	6	1.60944	2.716450805	674501	6745
42	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	41	17	59	1	43	16	0	7	1.38629	2.717908366	228802	2288
88	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	42	16	84	1	50	16	0	8	1.60944	2.721828854	195403	1954
44	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	40	16	93	1	40	20	1	7	1.79176	2.724112525	342904	3429
80	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	38	14	40	1	41	19	1	8	1.38629	2.724112525	238802	2388
57	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	34	16	47	1	39	16	1	8	1.38629	2.724112525	453301	4533
31	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	40	12	66	1	39	12	0	9	1.60944	2.724552223	76804	768
93	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	37	16	88	1	39	16	0	7	1.38629	2.724552223	402301	4023
99	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	39	18	80	1	38	16	0	10	1.38629	2.724552223	531002	5310
83	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	36	17	77	1	37	20	1	9	1.60944	2.72544378	328601	3286
82	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	36	17	77	1	37	20	0	6	1.60944	2.72544378	328602	3286
97	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	37	14	62	1	42	16	0	7	1.38629	2.725901579	27502	275
30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	34	16	55	1	39	18	0	7	1.09861	2.728572166	244201	2442
73	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	37	14	35	1	39	13	0	9	1.38629	2.729307342	471701	4717
93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	12	70	0	0	0	1	6	1.79176	2.731061034	303501	3035
95	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	43	16	90	1	43	14	1	6	1.79176	2.731243853	342304	3423
88	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	32	16	87	1	35	15	0	6	1.38629	2.732285311	13701	137
67	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	14	89	1	32	16	1	8	1.79176	2.734112448	377902	3779
57	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	38	16	79	0	0	0	0	7	1.09861	2.734720843	173302	1733
71	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	45	18	85	1	42	18	1	7	1.38629	2.735132064	391302	3913
60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	38	16	31	1	42	16	0	7	1.79176	2.735485111	395303	3953
85	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	37	19	97	1	37	16	0	7	1.60944	2.736254696	342802	3428
36	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	47	18	87	1	47	18	0	7	1.09861	2.736448074	487801	4878
92	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	39	12	31	1	37	12	0	6	1.38629	2.738304657	16101	161
94	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	38	16	84	1	36	16	1	8	1.38629	2.739587033	135602	1356
62	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	34	12	29	1	38	14	1	7	1.38629	2.739616712	14901	149
45	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	40	16	63	1	43	17	0	8	1.38629	2.739616712	942102	9421
82	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	34	16	90	1	37	12	0	6	1.38629	2.740786424	180802	1808
91	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	38	14	70	1	38	14	0	8	1.38629	2.74120012	380601	3806
96	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	35	16	99	1	37	16	0	7	1.09861	2.741699995	258801	2588
81	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	42	16	84	1	43	16	1	9	1.60944	2.743244356	608202	6082
89	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	40	18	73	0	0	0	1	7	.693147	2.743244356	19001	190
96	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	40	12	43	1	35	12	1	6	1.09861	2.743244356	281001	2810
99	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	42	16	84	1	43	16	0	8	1.60944	2.743244356	608203	6082
95	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	34	16	72	1	34	16	1	7	1.38629	2.744731812	19201	192
74	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	40	15	50	1	41	14	0	7	1.79176	2.747863302	60404	604
71	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	36	17	91	1	42	12	0	6	1.38629	2.749248943	229002	2290
90	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	36	16	78	0	0	0	1	7	.693147	2.749248943	570101	5701
47	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	38	14	50	1	29	15	1	8	1.38629	2.749820882	364102	3641
20	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	41	12	59	1	46	12	0	14	1.60944	2.752461011	352702	3527
91	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	33	12	32	1	36	11	0	7	1.60944	2.753646438	865203	8652
90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	34	12	29	1	36	16	0	8	1.79176	2.754758167	340802	3408
79	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	36	16	99	1	35	14	1	7	1.79176	2.754884184	487102	4871
15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	36	12	68	1	42	12	1	8	1.38629	2.754884184	516202	5162
64	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	37	16	99	1	35	14	0	10	1.79176	2.754884184	487101	4871
85	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	44	12	61	1	44	14	0	10	1.38629	2.756630601	373902	3739
36	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	38	15	27	1	41	15	0	7	1.60944	2.756717992	1032903	10329
