cpubid	momid	nonwhite	mage	mom_grade	momtest	csex2	childage	year2	year3	year4	year5	year6	year7	year8	year9	year10	year11	year12	year13	year14	year15	spouse_yn	spouse_age	spouse_grade	family_size	hincome	test_pcntl
103802	1038	0	37	14	56	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	36	13	1.38629	1	80
224302	2243	0	30	16	74	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	32	12	1.38629	1	54
36902	369	0	43	16	94	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	42	16	1.38629	1	88
251003	2510	0	42	14	77	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	42	16	1.60944	1	78
66501	665	0	42	16	53	1	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	35	18	1.38629	1	70
212401	2124	0	37	16	67	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	37	16	1.09861	1	60
835703	8357	1	33	13	8	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	36	12	1.79176	1	7
97401	974	0	35	18	69	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	40	16	1.38629	1	77
984404	9844	1	34	13	17	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	36	12	1.79176	1	73
62203	622	1	46	14	39	1	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	47	15	1.79176	1	99
93603	936	0	39	14	54	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	41	12	1.60944	1	78
24001	240	0	28	12	46	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	37	11	1.60944	1	82
5801	58	0	31	16	87	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32	16	1.38629	1	89
373501	3735	0	35	12	47	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	43	12	1.79176	1	96
96702	967	0	37	12	12	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	36	15	1.38629	1	75
108202	1082	0	37	16	74	1	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	40	14	1.38629	1	98
547401	5474	0	43	16	52	1	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	35	16	1.38629	1	57
1176901	11769	0	33	15	54	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	35	16	1.60944	1	70
66502	665	0	43	17	53	1	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	37	18	1.38629	1	91
184406	1844	0	39	16	85	1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	39	17	2.07944	1	84
268302	2683	1	30	10	5	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	27	7	1.60944	1	45
582101	5821	1	35	14	65	1	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	39	20	1.38629	1	90
405703	4057	0	39	16	53	1	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	41	18	1.60944	1	87
4401	44	0	27	12	37	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	12	1.38629	1	84
19701	197	0	34	12	15	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	32	12	1.38629	1	53
14301	143	0	31	12	63	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	33	15	1.79176	1	68
262601	2626	0	41	19	67	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	42	18	1.38629	1	92
104903	1049	0	43	18	79	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	41	16	1.60944	1	70
104902	1049	0	43	18	79	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	41	16	1.60944	1	93
243701	2437	0	37	14	74	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	.693147	1	58
207603	2076	0	33	12	41	1	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	42	12	1.79176	1	54
1177701	11777	1	37	14	89	1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	38	14	1.38629	1	89
471702	4717	0	39	14	35	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	41	13	1.38629	1	99
340203	3402	0	46	15	55	1	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	44	19	1.60944	1	87
228702	2287	0	41	18	89	1	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	42	16	1.60944	1	96
446501	4465	0	39	12	56	1	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	45	16	1.38629	1	47
62202	622	1	38	15	39	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	39	15	1.60944	1	97
446502	4465	0	39	12	56	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	45	16	1.38629	1	44
463202	4632	0	37	16	50	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	41	12	1.38629	1	44
5802	58	0	35	17	87	1	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	36	16	1.60944	1	88
377901	3779	0	29	13	89	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	16	1.60944	1	59
413201	4132	0	30	14	42	1	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	27	12	1.79176	1	56
162902	1629	0	34	12	59	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	37	12	1.38629	1	79
413203	4132	0	32	14	42	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	29	12	1.94591	1	56
304801	3048	0	31	14	42	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	39	15	1.79176	1	86
1018304	10183	1	35	11	47	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	38	14	1.79176	1	20
413202	4132	0	32	14	42	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	29	12	1.94591	1	15
848804	8488	1	35	17	76	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	38	16	1.79176	1	99
538704	5387	0	45	16	64	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	45	12	1.94591	1	71
213901	2139	0	33	20	80	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	33	20	1.79176	1	73
1207602	12076	0	44	12	59	1	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	43	14	1.38629	1	82
55802	558	0	38	17	80	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	43	16	1.60944	1	84
685201	6852	1	46	15	74	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	46	12	1.38629	1	96
530501	5305	0	35	12	22	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	36	14	1.38629	1	38
413302	4133	0	25	9	14	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	35	16	1.60944	1	60
379101	3791	0	28	12	77	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	12	1.60944	1	58
391901	3919	0	30	14	59	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	35	16	1.60944	1	23
249202	2492	0	34	12	27	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	38	14	1.79176	1	47
28202	282	0	38	16	79	1	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	39	14	1.38629	1	71
343202	3432	0	42	13	95	1	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	41	16	1.60944	1	76
2001	20	0	38	16	63	1	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	48	16	1.09861	1	97
443702	4437	0	39	16	99	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	39	16	1.38629	1	60
1187601	11876	0	24	12	31	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	14	1.60944	1	82
284103	2841	0	36	14	97	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	36	18	1.60944	1	47
389901	3899	0	31	14	54	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	32	14	1.60944	1	47
305804	3058	0	33	12	46	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	36	16	1.38629	1	68
542801	5428	0	41	14	61	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	39	11	1.38629	1	47
554602	5546	0	42	12	33	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	45	14	1.38629	1	67
14302	143	0	32	12	63	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	35	15	1.79176	1	56
825701	8257	1	27	12	22	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	15	1.38629	1	44
421001	4210	1	22	12	2	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	1	92
848801	8488	1	25	17	76	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	16	1.79176	1	83
487303	4873	0	45	16	92	1	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	50	15	1.60944	1	88
188002	1880	0	38	20	92	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	37	16	1.38629	1	64
373901	3739	0	40	12	61	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	40	14	1.38629	1	81
262602	2626	0	42	19	67	1	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	44	18	1.38629	1	99
1202801	12028	0	35	14	30	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	32	14	1.38629	1	15
449902	4499	0	34	14	35	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	38	16	1.60944	1	56
90004	900	0	47	15	73	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	46	16	1.79176	1	1
290202	2902	0	43	16	98	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	44	16	1.38629	1	96
989901	9899	1	38	13	32	1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	35	12	1.38629	1	70
361103	3611	0	40	12	49	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	39	16	1.60944	1	39
60803	608	0	40	16	88	1	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	40	15	1.60944	1	94
373703	3737	0	49	12	44	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	47	13	1.60944	1	61
190504	1905	0	42	12	48	1	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	44	14	1.79176	1	73
190503	1905	0	42	12	48	1	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	44	14	1.79176	1	62
469202	4692	0	40	19	89	1	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	41	16	1.60944	1	66
355802	3558	0	35	17	58	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	38	13	1.38629	1	39
516402	5164	0	35	12	15	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	32	12	1.60944	1	76
17401	174	1	34	13	57	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	33	14	1.38629	1	71
395302	3953	1	35	16	31	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	40	16	1.79176	1	53
1137102	11371	0	38	15	82	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	46	19	1.38629	1	74
498701	4987	0	41	15	87	1	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	40	14	1.09861	1	77
342903	3429	0	37	16	93	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	36	20	1.79176	1	52
922902	9229	1	39	16	39	1	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	53	12	1.60944	1	73
43902	439	0	41	16	78	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	43	16	1.38629	1	94
17402	174	1	35	13	57	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	35	14	1.38629	1	71
310901	3109	0	43	18	99	1	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	46	16	1.38629	1	88
288303	2883	0	44	12	78	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	42	16	1.94591	1	65
495404	4954	0	42	18	61	1	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	46	12	1.79176	1	61
287901	2879	0	36	12	27	1	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	36	12	1.38629	1	15
404903	4049	0	35	11	38	1	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	29	12	1.79176	1	88
47801	478	0	26	9	42	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	1	43
137402	1374	0	41	16	56	1	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	34	13	1.38629	1	75
137401	1374	0	41	16	56	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	34	13	1.38629	1	52
367701	3677	0	39	16	88	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	43	16	1.38629	1	66
12802	128	0	35	12	71	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	40	12	1.38629	1	73
175802	1758	1	38	12	8	1	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.09861	1	71
175801	1758	1	38	12	8	1	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.09861	1	25
249204	2492	0	38	12	27	1	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	42	14	1.94591	1	90
71202	712	0	35	13	81	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	35	18	1.38629	1	16
532601	5326	0	38	16	93	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	45	15	1.38629	1	45
497305	4973	0	37	15	70	1	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	40	13	1.79176	1	76
422701	4227	0	38	18	79	1	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	39	15	1.38629	1	79
760301	7603	1	37	17	96	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	37	18	1.38629	1	77
74301	743	0	42	18	82	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	37	18	1.38629	1	67
811302	8113	1	31	13	77	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	32	12	1.38629	1	22
999201	9992	1	28	15	22	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	30	14	1.60944	1	87
396402	3964	0	35	16	81	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	38	18	1.38629	1	54
784101	7841	1	39	5	1	1	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	40	14	1.09861	1	66
1191201	11912	0	27	13	44	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	29	13	1.38629	1	66
1191202	11912	0	27	13	44	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	29	13	1.38629	1	30
239903	2399	0	45	10	24	1	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	36	16	1.38629	1	32
16102	161	0	41	12	31	1	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	39	12	1.38629	1	94
288701	2887	0	39	12	55	1	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	40	14	1.09861	1	81
432602	4326	0	30	10	49	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	36	12	1.38629	1	66
739302	7393	1	44	16	31	1	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	47	14	1.38629	1	51
392103	3921	0	34	14	62	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	48	14	1.60944	1	82
392102	3921	0	35	14	62	1	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	48	14	1.60944	1	65
354602	3546	1	38	15	42	1	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	40	16	1.38629	1	77
861302	8613	1	30	12	21	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	37	12	.693147	1	75
812301	8123	1	37	95	72	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	1	55
579902	5799	1	34	12	35	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	34	11	1.38629	1	79
815301	8153	1	35	14	23	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	32	16	1.09861	1	82
798002	7980	1	41	20	77	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	42	15	1.60944	1	82
65002	650	0	43	16	80	0	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	40	12	1.38629	1	67
251503	2515	0	38	16	65	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	37	18	1.60944	1	52
758702	7587	1	44	13	13	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	40	16	1.38629	1	43
311702	3117	0	46	14	59	1	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	42	12	1.38629	1	84
807802	8078	1	47	16	30	1	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	49	16	1.38629	1	22
43901	439	0	39	16	78	1	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	41	16	1.38629	1	98
191202	1912	0	41	14	48	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	41	17	1.38629	1	28
768902	7689	1	34	16	21	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	33	12	1.38629	1	69
819303	8193	1	32	12	51	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	36	14	1.60944	1	88
228703	2287	0	43	18	89	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	44	16	1.60944	1	94
415301	4153	0	31	15	38	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	37	16	1.38629	1	99
355102	3551	0	38	16	92	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	41	16	1.38629	1	75
355101	3551	0	38	16	92	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	41	16	1.38629	1	64
172702	1727	0	47	14	18	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	46	16	1.38629	1	92
287702	2877	0	43	14	84	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	46	16	1.38629	1	98
315502	3155	0	38	13	22	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	43	16	1.60944	1	40
529503	5295	0	40	17	71	1	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	39	12	1.60944	1	71
293801	2938	0	38	13	35	1	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	50	14	1.09861	1	85
391801	3918	0	40	19	99	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	37	19	1.38629	1	92
343303	3433	0	36	16	84	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	35	18	1.60944	1	78
335203	3352	0	43	16	72	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	48	18	1.38629	1	75
800603	8006	1	40	12	29	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	43	14	1.60944	1	36
482602	4826	0	38	17	65	1	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	39	17	1.38629	1	66
365501	3655	0	24	12	16	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	24	12	1.79176	1	93
482102	4821	0	38	16	92	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	38	18	1.38629	1	58
886101	8861	1	30	17	40	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	30	17	1.38629	1	68
77501	775	0	33	16	61	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	37	16	1.60944	1	79
77502	775	0	34	16	61	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	37	16	1.60944	1	93
77503	775	0	34	16	61	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	37	16	1.60944	1	93
1030803	10308	1	46	18	42	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	48	16	1.38629	1	68
46201	462	0	42	18	96	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	50	18	1.09861	1	97
546503	5465	1	30	11	6	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	1	21
546504	5465	1	30	11	6	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	1	56
492801	4928	0	33	16	67	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	36	16	1.38629	1	80
90003	900	0	40	15	73	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	40	15	1.79176	1	90
555301	5553	0	41	12	24	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	45	12	1.09861	1	60
468402	4684	0	42	13	62	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	42	16	1.38629	1	88
742601	7426	1	37	16	98	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	37	16	1.38629	1	51
993901	9939	1	39	16	29	1	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	38	14	1.38629	1	77
404904	4049	0	37	11	38	1	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	31	12	1.79176	1	88
167501	1675	0	38	18	84	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	38	16	1.60944	1	68
102401	1024	0	35	16	76	1	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	43	16	1.09861	1	58
1601	16	0	39	13	57	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	40	16	1.60944	1	97
798102	7981	1	30	13	16	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	16	1.38629	1	58
315503	3155	0	40	13	22	0	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	45	16	1.60944	1	60
188502	1885	0	44	16	64	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	50	16	1.38629	1	58
366302	3663	0	40	17	72	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	42	14	1.38629	1	35
5803	58	0	39	17	87	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	40	16	1.60944	1	81
335202	3352	0	40	16	72	1	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	44	18	1.38629	1	91
180801	1808	0	31	16	90	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	35	12	1.38629	1	83
83502	835	1	28	13	19	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	1	68
240702	2407	0	35	12	37	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	39	12	1.60944	1	7
91402	914	1	38	12	73	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	38	16	1.38629	1	67
91401	914	1	39	12	73	1	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	38	16	1.38629	1	71
6103	61	0	47	14	99	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	46	16	1.60944	1	54
521903	5219	0	29	10	25	1	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	32	12	1.60944	1	82
758701	7587	1	30	13	13	1	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	32	11	1.09861	1	67
688102	6881	1	42	12	20	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	42	8	1.60944	1	84
16501	165	0	33	12	43	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	44	12	1.38629	1	94
45903	459	0	39	17	87	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	39	20	1.60944	1	87
1204601	12046	0	39	16	82	1	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	36	18	1.38629	1	93
16502	165	0	37	12	43	1	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	48	12	1.60944	1	87
60402	604	0	36	15	50	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	36	14	1.79176	1	61
868002	8680	1	44	12	11	1	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	47	12	1.38629	1	18
229001	2290	0	33	17	91	1	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	38	12	1.38629	1	82
280401	2804	1	35	16	23	1	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	36	15	1.38629	1	61
314502	3145	0	41	16	81	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	40	20	1.38629	1	92
539701	5397	0	32	15	86	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	34	12	1.60944	1	77
7804	78	0	48	16	88	1	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	48	16	1.79176	1	64
32203	322	0	42	12	34	1	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	42	12	1.60944	1	93
1215301	12153	1	47	16	92	0	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	.693147	1	54
1187303	11873	0	32	12	40	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	38	12	1.60944	1	68
150201	1502	0	34	16	92	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	34	16	1.60944	1	82
938103	9381	1	34	14	42	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	42	16	1.60944	1	88
392301	3923	0	33	16	56	1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	35	18	1.79176	1	77
942101	9421	1	39	16	63	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	41	17	1.38629	1	68
392101	3921	0	30	14	62	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	44	14	1.79176	1	82
1178501	11785	1	32	12	20	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	39	14	1.94591	1	56
1218501	12185	1	33	12	14	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	33	12	1.09861	1	45
514201	5142	1	47	12	53	1	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	39	18	1.38629	1	57
288301	2883	0	36	12	78	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	35	12	1.38629	1	71
708403	7084	1	39	18	56	1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	40	16	1.60944	1	89
23101	231	0	38	12	42	1	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	39	15	1.38629	1	84
615901	6159	1	26	15	65	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	30	17	1.09861	1	73
348703	3487	0	46	12	33	0	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	47	12	1.38629	1	51
471403	4714	0	37	12	52	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	37	13	1.60944	1	76
15901	159	0	34	16	93	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	35	16	1.94591	1	80
15902	159	0	34	16	93	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	35	16	1.94591	1	67
596901	5969	1	43	14	16	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	45	16	1.38629	1	82
80303	803	0	36	12	76	1	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	36	12	1.79176	1	29
803404	8034	1	43	16	6	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1.60944	1	87
50101	501	0	43	19	67	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	44	20	1.38629	1	94
196001	1960	0	30	12	43	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	34	13	1.09861	1	65
